Value,Datetime,TimeNum,AM,PM,Week of Month,Week of Year,Day of Week,Day of Month,quarter,isWorkingTime
49507.58,2023-08-07 18:00:00,64800,0,1,2,32,1,7,3,0
48822.88,2023-08-07 19:00:00,68400,0,1,2,32,1,7,3,0
49216.16,2023-08-07 20:00:00,72000,0,1,2,32,1,7,3,0
48980.54,2023-08-07 21:00:00,75600,0,1,2,32,1,7,3,0
47642.33,2023-08-07 22:00:00,79200,0,1,2,32,1,7,3,0
45998.39,2023-08-07 23:00:00,82800,0,1,2,32,1,7,3,0
43854.99,2023-08-08 00:00:00,0,1,0,2,32,2,8,3,0
42070.52,2023-08-08 01:00:00,3600,1,0,2,32,2,8,3,0
40508.74,2023-08-08 02:00:00,7200,1,0,2,32,2,8,3,0
39481.05,2023-08-08 03:00:00,10800,1,0,2,32,2,8,3,0
38796.46,2023-08-08 04:00:00,14400,1,0,2,32,2,8,3,0
38191.3,2023-08-08 05:00:00,18000,1,0,2,32,2,8,3,0
37253.48,2023-08-08 06:00:00,21600,1,0,2,32,2,8,3,0
39252.08,2023-08-08 07:00:00,25200,1,0,2,32,2,8,3,0
44971.06,2023-08-08 08:00:00,28800,1,0,2,32,2,8,3,0
48518.45,2023-08-08 09:00:00,32400,1,0,2,32,2,8,3,1
50075.2,2023-08-08 10:00:00,36000,1,0,2,32,2,8,3,1
51546.22,2023-08-08 11:00:00,39600,1,0,2,32,2,8,3,1
50331.45,2023-08-08 12:00:00,43200,0,1,2,32,2,8,3,1
51395.32,2023-08-08 13:00:00,46800,0,1,2,32,2,8,3,1
52338.21,2023-08-08 14:00:00,50400,0,1,2,32,2,8,3,1
51990.32,2023-08-08 15:00:00,54000,0,1,2,32,2,8,3,1
51314.19,2023-08-08 16:00:00,57600,0,1,2,32,2,8,3,1
50162.38,2023-08-08 17:00:00,61200,0,1,2,32,2,8,3,1
48599.62,2023-08-08 18:00:00,64800,0,1,2,32,2,8,3,0
48008.83,2023-08-08 19:00:00,68400,0,1,2,32,2,8,3,0
48802.22,2023-08-08 20:00:00,72000,0,1,2,32,2,8,3,0
48197.11,2023-08-08 21:00:00,75600,0,1,2,32,2,8,3,0
46909.86,2023-08-08 22:00:00,79200,0,1,2,32,2,8,3,0
45081.23,2023-08-08 23:00:00,82800,0,1,2,32,2,8,3,0
43067.31,2023-08-09 00:00:00,0,1,0,2,32,3,9,3,0
41448.8,2023-08-09 01:00:00,3600,1,0,2,32,3,9,3,0
39973.35,2023-08-09 02:00:00,7200,1,0,2,32,3,9,3,0
38867.6,2023-08-09 03:00:00,10800,1,0,2,32,3,9,3,0
38213.56,2023-08-09 04:00:00,14400,1,0,2,32,3,9,3,0
37601.14,2023-08-09 05:00:00,18000,1,0,2,32,3,9,3,0
37072.32,2023-08-09 06:00:00,21600,1,0,2,32,3,9,3,0
38948.77,2023-08-09 07:00:00,25200,1,0,2,32,3,9,3,0
44567.11,2023-08-09 08:00:00,28800,1,0,2,32,3,9,3,0
47590.68,2023-08-09 09:00:00,32400,1,0,2,32,3,9,3,1
48831.2,2023-08-09 10:00:00,36000,1,0,2,32,3,9,3,1
49956.01,2023-08-09 11:00:00,39600,1,0,2,32,3,9,3,1
48838.96,2023-08-09 12:00:00,43200,0,1,2,32,3,9,3,1
49865.58,2023-08-09 13:00:00,46800,0,1,2,32,3,9,3,1
50911.4,2023-08-09 14:00:00,50400,0,1,2,32,3,9,3,1
50787.39,2023-08-09 15:00:00,54000,0,1,2,32,3,9,3,1
49790.7,2023-08-09 16:00:00,57600,0,1,2,32,3,9,3,1
49246.14,2023-08-09 17:00:00,61200,0,1,2,32,3,9,3,1
47765.63,2023-08-09 18:00:00,64800,0,1,2,32,3,9,3,0
47342.62,2023-08-09 19:00:00,68400,0,1,2,32,3,9,3,0
48224.78,2023-08-09 20:00:00,72000,0,1,2,32,3,9,3,0
47469.5,2023-08-09 21:00:00,75600,0,1,2,32,3,9,3,0
46214.27,2023-08-09 22:00:00,79200,0,1,2,32,3,9,3,0
43853.72,2023-08-09 23:00:00,82800,0,1,2,32,3,9,3,0
42799.89,2023-08-10 00:00:00,0,1,0,2,32,4,10,3,0
41105.76,2023-08-10 01:00:00,3600,1,0,2,32,4,10,3,0
39683.3,2023-08-10 02:00:00,7200,1,0,2,32,4,10,3,0
38345.64,2023-08-10 03:00:00,10800,1,0,2,32,4,10,3,0
37255.35,2023-08-10 04:00:00,14400,1,0,2,32,4,10,3,0
37270.83,2023-08-10 05:00:00,18000,1,0,2,32,4,10,3,0
36968.43,2023-08-10 06:00:00,21600,1,0,2,32,4,10,3,0
38627.55,2023-08-10 07:00:00,25200,1,0,2,32,4,10,3,0
44193.76,2023-08-10 08:00:00,28800,1,0,2,32,4,10,3,0
47409.94,2023-08-10 09:00:00,32400,1,0,2,32,4,10,3,1
48477.84,2023-08-10 10:00:00,36000,1,0,2,32,4,10,3,1
49475.8,2023-08-10 11:00:00,39600,1,0,2,32,4,10,3,1
48396.44,2023-08-10 12:00:00,43200,0,1,2,32,4,10,3,1
49041.4,2023-08-10 13:00:00,46800,0,1,2,32,4,10,3,1
50524.94,2023-08-10 14:00:00,50400,0,1,2,32,4,10,3,1
50669.61,2023-08-10 15:00:00,54000,0,1,2,32,4,10,3,1
50470.15,2023-08-10 16:00:00,57600,0,1,2,32,4,10,3,1
49326.78,2023-08-10 17:00:00,61200,0,1,2,32,4,10,3,1
47761.77,2023-08-10 18:00:00,64800,0,1,2,32,4,10,3,0
47387.42,2023-08-10 19:00:00,68400,0,1,2,32,4,10,3,0
47905.22,2023-08-10 20:00:00,72000,0,1,2,32,4,10,3,0
46797.34,2023-08-10 21:00:00,75600,0,1,2,32,4,10,3,0
45941.74,2023-08-10 22:00:00,79200,0,1,2,32,4,10,3,0
44523.75,2023-08-10 23:00:00,82800,0,1,2,32,4,10,3,0
42718.1,2023-08-11 00:00:00,0,1,0,2,32,5,11,3,0
40994.12,2023-08-11 01:00:00,3600,1,0,2,32,5,11,3,0
39719.02,2023-08-11 02:00:00,7200,1,0,2,32,5,11,3,0
38673.72,2023-08-11 03:00:00,10800,1,0,2,32,5,11,3,0
37728.61,2023-08-11 04:00:00,14400,1,0,2,32,5,11,3,0
37022.96,2023-08-11 05:00:00,18000,1,0,2,32,5,11,3,0
36645.69,2023-08-11 06:00:00,21600,1,0,2,32,5,11,3,0
38570.29,2023-08-11 07:00:00,25200,1,0,2,32,5,11,3,0
43692.04,2023-08-11 08:00:00,28800,1,0,2,32,5,11,3,0
47041.52,2023-08-11 09:00:00,32400,1,0,2,32,5,11,3,1
48224.78,2023-08-11 10:00:00,36000,1,0,2,32,5,11,3,1
49096.42,2023-08-11 11:00:00,39600,1,0,2,32,5,11,3,1
47495.87,2023-08-11 12:00:00,43200,0,1,2,32,5,11,3,1
47533.33,2023-08-11 13:00:00,46800,0,1,2,32,5,11,3,1
49788.12,2023-08-11 14:00:00,50400,0,1,2,32,5,11,3,1
49050.89,2023-08-11 15:00:00,54000,0,1,2,32,5,11,3,1
49688.15,2023-08-11 16:00:00,57600,0,1,2,32,5,11,3,1
48504.21,2023-08-11 17:00:00,61200,0,1,2,32,5,11,3,1
46967.75,2023-08-11 18:00:00,64800,0,1,2,32,5,11,3,0
46556.14,2023-08-11 19:00:00,68400,0,1,2,32,5,11,3,0
47469.69,2023-08-11 20:00:00,72000,0,1,2,32,5,11,3,0
46752.21,2023-08-11 21:00:00,75600,0,1,2,32,5,11,3,0
45459.56,2023-08-11 22:00:00,79200,0,1,2,32,5,11,3,0
43673.16,2023-08-11 23:00:00,82800,0,1,2,32,5,11,3,0
41788.7,2023-08-12 00:00:00,0,1,0,2,32,6,12,3,0
40370.29,2023-08-12 01:00:00,3600,1,0,2,32,6,12,3,0
38991.86,2023-08-12 02:00:00,7200,1,0,2,32,6,12,3,0
37549.68,2023-08-12 03:00:00,10800,1,0,2,32,6,12,3,0
36758.52,2023-08-12 04:00:00,14400,1,0,2,32,6,12,3,0
36207.93,2023-08-12 05:00:00,18000,1,0,2,32,6,12,3,0
35521.07,2023-08-12 06:00:00,21600,1,0,2,32,6,12,3,0
36572.26,2023-08-12 07:00:00,25200,1,0,2,32,6,12,3,0
40572.36,2023-08-12 08:00:00,28800,1,0,2,32,6,12,3,0
42981.35,2023-08-12 09:00:00,32400,1,0,2,32,6,12,3,0
44790.19,2023-08-12 10:00:00,36000,1,0,2,32,6,12,3,0
45875.44,2023-08-12 11:00:00,39600,1,0,2,32,6,12,3,0
45647.68,2023-08-12 12:00:00,43200,0,1,2,32,6,12,3,0
45863.73,2023-08-12 13:00:00,46800,0,1,2,32,6,12,3,0
46336.18,2023-08-12 14:00:00,50400,0,1,2,32,6,12,3,0
46170.85,2023-08-12 15:00:00,54000,0,1,2,32,6,12,3,0
45759.32,2023-08-12 16:00:00,57600,0,1,2,32,6,12,3,0
45359.76,2023-08-12 17:00:00,61200,0,1,2,32,6,12,3,0
45099.11,2023-08-12 18:00:00,64800,0,1,2,32,6,12,3,0
45018.0,2023-08-12 19:00:00,68400,0,1,2,32,6,12,3,0
46109.7,2023-08-12 20:00:00,72000,0,1,2,32,6,12,3,0
44680.34,2023-08-12 21:00:00,75600,0,1,2,32,6,12,3,0
43175.55,2023-08-12 22:00:00,79200,0,1,2,32,6,12,3,0
41491.36,2023-08-12 23:00:00,82800,0,1,2,32,6,12,3,0
39864.05,2023-08-13 00:00:00,0,1,0,2,32,7,13,3,0
38280.56,2023-08-13 01:00:00,3600,1,0,2,32,7,13,3,0
36628.83,2023-08-13 02:00:00,7200,1,0,2,32,7,13,3,0
35598.53,2023-08-13 03:00:00,10800,1,0,2,32,7,13,3,0
34862.67,2023-08-13 04:00:00,14400,1,0,2,32,7,13,3,0
34106.44,2023-08-13 05:00:00,18000,1,0,2,32,7,13,3,0
32964.43,2023-08-13 06:00:00,21600,1,0,2,32,7,13,3,0
33324.32,2023-08-13 07:00:00,25200,1,0,2,32,7,13,3,0
34642.8,2023-08-13 08:00:00,28800,1,0,2,32,7,13,3,0
36544.2,2023-08-13 09:00:00,32400,1,0,2,32,7,13,3,0
38463.64,2023-08-13 10:00:00,36000,1,0,2,32,7,13,3,0
39005.31,2023-08-13 11:00:00,39600,1,0,2,32,7,13,3,0
40049.06,2023-08-13 12:00:00,43200,0,1,2,32,7,13,3,0
40898.37,2023-08-13 13:00:00,46800,0,1,2,32,7,13,3,0
41190.26,2023-08-13 14:00:00,50400,0,1,2,32,7,13,3,0
41191.15,2023-08-13 15:00:00,54000,0,1,2,32,7,13,3,0
41263.08,2023-08-13 16:00:00,57600,0,1,2,32,7,13,3,0
41490.72,2023-08-13 17:00:00,61200,0,1,2,32,7,13,3,0
41462.48,2023-08-13 18:00:00,64800,0,1,2,32,7,13,3,0
42584.27,2023-08-13 19:00:00,68400,0,1,2,32,7,13,3,0
43898.26,2023-08-13 20:00:00,72000,0,1,2,32,7,13,3,0
42852.2,2023-08-13 21:00:00,75600,0,1,2,32,7,13,3,0
41955.21,2023-08-13 22:00:00,79200,0,1,2,32,7,13,3,0
40333.0,2023-08-13 23:00:00,82800,0,1,2,32,7,13,3,0
40064.17,2023-08-14 00:00:00,0,1,0,3,33,1,14,3,0
38136.17,2023-08-14 01:00:00,3600,1,0,3,33,1,14,3,0
36876.36,2023-08-14 02:00:00,7200,1,0,3,33,1,14,3,0
35645.77,2023-08-14 03:00:00,10800,1,0,3,33,1,14,3,0
35173.39,2023-08-14 04:00:00,14400,1,0,3,33,1,14,3,0
35044.62,2023-08-14 05:00:00,18000,1,0,3,33,1,14,3,0
34582.16,2023-08-14 06:00:00,21600,1,0,3,33,1,14,3,0
37082.74,2023-08-14 07:00:00,25200,1,0,3,33,1,14,3,0
43683.16,2023-08-14 08:00:00,28800,1,0,3,33,1,14,3,0
46934.1,2023-08-14 09:00:00,32400,1,0,3,33,1,14,3,1
49277.76,2023-08-14 10:00:00,36000,1,0,3,33,1,14,3,1
50563.51,2023-08-14 11:00:00,39600,1,0,3,33,1,14,3,1
50144.54,2023-08-14 12:00:00,43200,0,1,3,33,1,14,3,1
51495.51,2023-08-14 13:00:00,46800,0,1,3,33,1,14,3,1
52480.69,2023-08-14 14:00:00,50400,0,1,3,33,1,14,3,1
52164.08,2023-08-14 15:00:00,54000,0,1,3,33,1,14,3,1
51554.79,2023-08-14 16:00:00,57600,0,1,3,33,1,14,3,1
51101.43,2023-08-14 17:00:00,61200,0,1,3,33,1,14,3,1
49266.12,2023-08-14 18:00:00,64800,0,1,3,33,1,14,3,0
49040.47,2023-08-14 19:00:00,68400,0,1,3,33,1,14,3,0
49889.15,2023-08-14 20:00:00,72000,0,1,3,33,1,14,3,0
48718.03,2023-08-14 21:00:00,75600,0,1,3,33,1,14,3,0
47596.95,2023-08-14 22:00:00,79200,0,1,3,33,1,14,3,0
45719.99,2023-08-14 23:00:00,82800,0,1,3,33,1,14,3,0
43700.76,2023-08-15 00:00:00,0,1,0,3,33,2,15,3,0
42057.55,2023-08-15 01:00:00,3600,1,0,3,33,2,15,3,0
40569.27,2023-08-15 02:00:00,7200,1,0,3,33,2,15,3,0
39441.25,2023-08-15 03:00:00,10800,1,0,3,33,2,15,3,0
38761.8,2023-08-15 04:00:00,14400,1,0,3,33,2,15,3,0
38212.37,2023-08-15 05:00:00,18000,1,0,3,33,2,15,3,0
37160.42,2023-08-15 06:00:00,21600,1,0,3,33,2,15,3,0
39004.71,2023-08-15 07:00:00,25200,1,0,3,33,2,15,3,0
44785.8,2023-08-15 08:00:00,28800,1,0,3,33,2,15,3,0
48443.51,2023-08-15 09:00:00,32400,1,0,3,33,2,15,3,1
50054.13,2023-08-15 10:00:00,36000,1,0,3,33,2,15,3,1
51132.35,2023-08-15 11:00:00,39600,1,0,3,33,2,15,3,1
50284.56,2023-08-15 12:00:00,43200,0,1,3,33,2,15,3,1
50645.61,2023-08-15 13:00:00,46800,0,1,3,33,2,15,3,1
53139.66,2023-08-15 14:00:00,50400,0,1,3,33,2,15,3,1
52727.99,2023-08-15 15:00:00,54000,0,1,3,33,2,15,3,1
52405.96,2023-08-15 16:00:00,57600,0,1,3,33,2,15,3,1
51300.92,2023-08-15 17:00:00,61200,0,1,3,33,2,15,3,1
49441.36,2023-08-15 18:00:00,64800,0,1,3,33,2,15,3,0
49330.61,2023-08-15 19:00:00,68400,0,1,3,33,2,15,3,0
50063.94,2023-08-15 20:00:00,72000,0,1,3,33,2,15,3,0
48891.01,2023-08-15 21:00:00,75600,0,1,3,33,2,15,3,0
47790.78,2023-08-15 22:00:00,79200,0,1,3,33,2,15,3,0
46248.39,2023-08-15 23:00:00,82800,0,1,3,33,2,15,3,0
44230.16,2023-08-16 00:00:00,0,1,0,3,33,3,16,3,0
42372.82,2023-08-16 01:00:00,3600,1,0,3,33,3,16,3,0
40970.12,2023-08-16 02:00:00,7200,1,0,3,33,3,16,3,0
39582.19,2023-08-16 03:00:00,10800,1,0,3,33,3,16,3,0
39201.71,2023-08-16 04:00:00,14400,1,0,3,33,3,16,3,0
38857.64,2023-08-16 05:00:00,18000,1,0,3,33,3,16,3,0
38018.11,2023-08-16 06:00:00,21600,1,0,3,33,3,16,3,0
39882.58,2023-08-16 07:00:00,25200,1,0,3,33,3,16,3,0
45489.55,2023-08-16 08:00:00,28800,1,0,3,33,3,16,3,0
48980.27,2023-08-16 09:00:00,32400,1,0,3,33,3,16,3,1
50313.84,2023-08-16 10:00:00,36000,1,0,3,33,3,16,3,1
51711.79,2023-08-16 11:00:00,39600,1,0,3,33,3,16,3,1
50983.22,2023-08-16 12:00:00,43200,0,1,3,33,3,16,3,1
51940.99,2023-08-16 13:00:00,46800,0,1,3,33,3,16,3,1
53498.52,2023-08-16 14:00:00,50400,0,1,3,33,3,16,3,1
53141.09,2023-08-16 15:00:00,54000,0,1,3,33,3,16,3,1
53018.45,2023-08-16 16:00:00,57600,0,1,3,33,3,16,3,1
52069.17,2023-08-16 17:00:00,61200,0,1,3,33,3,16,3,1
50210.13,2023-08-16 18:00:00,64800,0,1,3,33,3,16,3,0
49645.63,2023-08-16 19:00:00,68400,0,1,3,33,3,16,3,0
50419.99,2023-08-16 20:00:00,72000,0,1,3,33,3,16,3,0
49267.53,2023-08-16 21:00:00,75600,0,1,3,33,3,16,3,0
47995.75,2023-08-16 22:00:00,79200,0,1,3,33,3,16,3,0
46123.39,2023-08-16 23:00:00,82800,0,1,3,33,3,16,3,0
44195.32,2023-08-17 00:00:00,0,1,0,3,33,4,17,3,0
42121.19,2023-08-17 01:00:00,3600,1,0,3,33,4,17,3,0
40978.18,2023-08-17 02:00:00,7200,1,0,3,33,4,17,3,0
39574.32,2023-08-17 03:00:00,10800,1,0,3,33,4,17,3,0
39197.21,2023-08-17 04:00:00,14400,1,0,3,33,4,17,3,0
38882.56,2023-08-17 05:00:00,18000,1,0,3,33,4,17,3,0
37861.27,2023-08-17 06:00:00,21600,1,0,3,33,4,17,3,0
40078.98,2023-08-17 07:00:00,25200,1,0,3,33,4,17,3,0
45940.52,2023-08-17 08:00:00,28800,1,0,3,33,4,17,3,0
49387.59,2023-08-17 09:00:00,32400,1,0,3,33,4,17,3,1
50379.85,2023-08-17 10:00:00,36000,1,0,3,33,4,17,3,1
52193.55,2023-08-17 11:00:00,39600,1,0,3,33,4,17,3,1
51479.55,2023-08-17 12:00:00,43200,0,1,3,33,4,17,3,1
52594.63,2023-08-17 13:00:00,46800,0,1,3,33,4,17,3,1
53868.14,2023-08-17 14:00:00,50400,0,1,3,33,4,17,3,1
53722.58,2023-08-17 15:00:00,54000,0,1,3,33,4,17,3,1
53372.07,2023-08-17 16:00:00,57600,0,1,3,33,4,17,3,1
51911.83,2023-08-17 17:00:00,61200,0,1,3,33,4,17,3,1
49839.04,2023-08-17 18:00:00,64800,0,1,3,33,4,17,3,0
49700.94,2023-08-17 19:00:00,68400,0,1,3,33,4,17,3,0
50499.91,2023-08-17 20:00:00,72000,0,1,3,33,4,17,3,0
49421.94,2023-08-17 21:00:00,75600,0,1,3,33,4,17,3,0
48299.75,2023-08-17 22:00:00,79200,0,1,3,33,4,17,3,0
46209.21,2023-08-17 23:00:00,82800,0,1,3,33,4,17,3,0
44360.74,2023-08-18 00:00:00,0,1,0,3,33,5,18,3,0
42529.82,2023-08-18 01:00:00,3600,1,0,3,33,5,18,3,0
41027.24,2023-08-18 02:00:00,7200,1,0,3,33,5,18,3,0
39679.71,2023-08-18 03:00:00,10800,1,0,3,33,5,18,3,0
38995.76,2023-08-18 04:00:00,14400,1,0,3,33,5,18,3,0
38791.73,2023-08-18 05:00:00,18000,1,0,3,33,5,18,3,0
37843.43,2023-08-18 06:00:00,21600,1,0,3,33,5,18,3,0
39773.82,2023-08-18 07:00:00,25200,1,0,3,33,5,18,3,0
45617.06,2023-08-18 08:00:00,28800,1,0,3,33,5,18,3,0
48862.02,2023-08-18 09:00:00,32400,1,0,3,33,5,18,3,1
50756.39,2023-08-18 10:00:00,36000,1,0,3,33,5,18,3,1
52339.39,2023-08-18 11:00:00,39600,1,0,3,33,5,18,3,1
50980.7,2023-08-18 12:00:00,43200,0,1,3,33,5,18,3,1
50958.59,2023-08-18 13:00:00,46800,0,1,3,33,5,18,3,1
53637.59,2023-08-18 14:00:00,50400,0,1,3,33,5,18,3,1
53619.46,2023-08-18 15:00:00,54000,0,1,3,33,5,18,3,1
53177.21,2023-08-18 16:00:00,57600,0,1,3,33,5,18,3,1
51805.28,2023-08-18 17:00:00,61200,0,1,3,33,5,18,3,1
49624.21,2023-08-18 18:00:00,64800,0,1,3,33,5,18,3,0
49104.74,2023-08-18 19:00:00,68400,0,1,3,33,5,18,3,0
49947.1,2023-08-18 20:00:00,72000,0,1,3,33,5,18,3,0
48594.7,2023-08-18 21:00:00,75600,0,1,3,33,5,18,3,0
47507.49,2023-08-18 22:00:00,79200,0,1,3,33,5,18,3,0
46106.78,2023-08-18 23:00:00,82800,0,1,3,33,5,18,3,0
43712.96,2023-08-19 00:00:00,0,1,0,3,33,6,19,3,0
42020.41,2023-08-19 01:00:00,3600,1,0,3,33,6,19,3,0
40513.58,2023-08-19 02:00:00,7200,1,0,3,33,6,19,3,0
39142.78,2023-08-19 03:00:00,10800,1,0,3,33,6,19,3,0
38641.46,2023-08-19 04:00:00,14400,1,0,3,33,6,19,3,0
38023.43,2023-08-19 05:00:00,18000,1,0,3,33,6,19,3,0
36925.36,2023-08-19 06:00:00,21600,1,0,3,33,6,19,3,0
37822.8,2023-08-19 07:00:00,25200,1,0,3,33,6,19,3,0
41896.28,2023-08-19 08:00:00,28800,1,0,3,33,6,19,3,0
45109.52,2023-08-19 09:00:00,32400,1,0,3,33,6,19,3,0
46614.08,2023-08-19 10:00:00,36000,1,0,3,33,6,19,3,0
48119.05,2023-08-19 11:00:00,39600,1,0,3,33,6,19,3,0
47614.83,2023-08-19 12:00:00,43200,0,1,3,33,6,19,3,0
48390.33,2023-08-19 13:00:00,46800,0,1,3,33,6,19,3,0
48833.76,2023-08-19 14:00:00,50400,0,1,3,33,6,19,3,0
47618.93,2023-08-19 15:00:00,54000,0,1,3,33,6,19,3,0
47771.06,2023-08-19 16:00:00,57600,0,1,3,33,6,19,3,0
47092.88,2023-08-19 17:00:00,61200,0,1,3,33,6,19,3,0
46398.63,2023-08-19 18:00:00,64800,0,1,3,33,6,19,3,0
46940.52,2023-08-19 19:00:00,68400,0,1,3,33,6,19,3,0
47544.42,2023-08-19 20:00:00,72000,0,1,3,33,6,19,3,0
46401.67,2023-08-19 21:00:00,75600,0,1,3,33,6,19,3,0
45409.69,2023-08-19 22:00:00,79200,0,1,3,33,6,19,3,0
43369.77,2023-08-19 23:00:00,82800,0,1,3,33,6,19,3,0
41551.8,2023-08-20 00:00:00,0,1,0,3,33,7,20,3,0
39821.87,2023-08-20 01:00:00,3600,1,0,3,33,7,20,3,0
38345.35,2023-08-20 02:00:00,7200,1,0,3,33,7,20,3,0
37137.87,2023-08-20 03:00:00,10800,1,0,3,33,7,20,3,0
36564.0,2023-08-20 04:00:00,14400,1,0,3,33,7,20,3,0
35897.02,2023-08-20 05:00:00,18000,1,0,3,33,7,20,3,0
34309.09,2023-08-20 06:00:00,21600,1,0,3,33,7,20,3,0
33974.02,2023-08-20 07:00:00,25200,1,0,3,33,7,20,3,0
35469.37,2023-08-20 08:00:00,28800,1,0,3,33,7,20,3,0
37280.01,2023-08-20 09:00:00,32400,1,0,3,33,7,20,3,0
39325.84,2023-08-20 10:00:00,36000,1,0,3,33,7,20,3,0
40673.56,2023-08-20 11:00:00,39600,1,0,3,33,7,20,3,0
40890.95,2023-08-20 12:00:00,43200,0,1,3,33,7,20,3,0
41648.79,2023-08-20 13:00:00,46800,0,1,3,33,7,20,3,0
41934.56,2023-08-20 14:00:00,50400,0,1,3,33,7,20,3,0
42319.05,2023-08-20 15:00:00,54000,0,1,3,33,7,20,3,0
42264.77,2023-08-20 16:00:00,57600,0,1,3,33,7,20,3,0
41739.62,2023-08-20 17:00:00,61200,0,1,3,33,7,20,3,0
42390.25,2023-08-20 18:00:00,64800,0,1,3,33,7,20,3,0
43076.55,2023-08-20 19:00:00,68400,0,1,3,33,7,20,3,0
44588.1,2023-08-20 20:00:00,72000,0,1,3,33,7,20,3,0
43715.8,2023-08-20 21:00:00,75600,0,1,3,33,7,20,3,0
42964.31,2023-08-20 22:00:00,79200,0,1,3,33,7,20,3,0
41649.37,2023-08-20 23:00:00,82800,0,1,3,33,7,20,3,0
39929.05,2023-08-21 00:00:00,0,1,0,4,34,1,21,3,0
38477.45,2023-08-21 01:00:00,3600,1,0,4,34,1,21,3,0
36891.48,2023-08-21 02:00:00,7200,1,0,4,34,1,21,3,0
36212.86,2023-08-21 03:00:00,10800,1,0,4,34,1,21,3,0
35721.08,2023-08-21 04:00:00,14400,1,0,4,34,1,21,3,0
35179.7,2023-08-21 05:00:00,18000,1,0,4,34,1,21,3,0
34499.33,2023-08-21 06:00:00,21600,1,0,4,34,1,21,3,0
36585.52,2023-08-21 07:00:00,25200,1,0,4,34,1,21,3,0
43381.34,2023-08-21 08:00:00,28800,1,0,4,34,1,21,3,0
47679.43,2023-08-21 09:00:00,32400,1,0,4,34,1,21,3,1
49483.93,2023-08-21 10:00:00,36000,1,0,4,34,1,21,3,1
51012.93,2023-08-21 11:00:00,39600,1,0,4,34,1,21,3,1
50384.9,2023-08-21 12:00:00,43200,0,1,4,34,1,21,3,1
50768.53,2023-08-21 13:00:00,46800,0,1,4,34,1,21,3,1
52990.64,2023-08-21 14:00:00,50400,0,1,4,34,1,21,3,1
53167.54,2023-08-21 15:00:00,54000,0,1,4,34,1,21,3,1
52895.99,2023-08-21 16:00:00,57600,0,1,4,34,1,21,3,1
51567.13,2023-08-21 17:00:00,61200,0,1,4,34,1,21,3,1
49423.74,2023-08-21 18:00:00,64800,0,1,4,34,1,21,3,0
48844.53,2023-08-21 19:00:00,68400,0,1,4,34,1,21,3,0
49811.98,2023-08-21 20:00:00,72000,0,1,4,34,1,21,3,0
48564.92,2023-08-21 21:00:00,75600,0,1,4,34,1,21,3,0
47426.72,2023-08-21 22:00:00,79200,0,1,4,34,1,21,3,0
45252.76,2023-08-21 23:00:00,82800,0,1,4,34,1,21,3,0
43432.13,2023-08-22 00:00:00,0,1,0,4,34,2,22,3,0
41485.97,2023-08-22 01:00:00,3600,1,0,4,34,2,22,3,0
40036.53,2023-08-22 02:00:00,7200,1,0,4,34,2,22,3,0
38612.61,2023-08-22 03:00:00,10800,1,0,4,34,2,22,3,0
38029.35,2023-08-22 04:00:00,14400,1,0,4,34,2,22,3,0
37767.44,2023-08-22 05:00:00,18000,1,0,4,34,2,22,3,0
36910.9,2023-08-22 06:00:00,21600,1,0,4,34,2,22,3,0
38756.67,2023-08-22 07:00:00,25200,1,0,4,34,2,22,3,0
44841.55,2023-08-22 08:00:00,28800,1,0,4,34,2,22,3,0
48585.93,2023-08-22 09:00:00,32400,1,0,4,34,2,22,3,1
50370.91,2023-08-22 10:00:00,36000,1,0,4,34,2,22,3,1
51841.98,2023-08-22 11:00:00,39600,1,0,4,34,2,22,3,1
50924.99,2023-08-22 12:00:00,43200,0,1,4,34,2,22,3,1
52156.38,2023-08-22 13:00:00,46800,0,1,4,34,2,22,3,1
53611.52,2023-08-22 14:00:00,50400,0,1,4,34,2,22,3,1
53420.27,2023-08-22 15:00:00,54000,0,1,4,34,2,22,3,1
52966.75,2023-08-22 16:00:00,57600,0,1,4,34,2,22,3,1
51968.75,2023-08-22 17:00:00,61200,0,1,4,34,2,22,3,1
49754.59,2023-08-22 18:00:00,64800,0,1,4,34,2,22,3,0
49667.83,2023-08-22 19:00:00,68400,0,1,4,34,2,22,3,0
50383.64,2023-08-22 20:00:00,72000,0,1,4,34,2,22,3,0
49324.76,2023-08-22 21:00:00,75600,0,1,4,34,2,22,3,0
47683.38,2023-08-22 22:00:00,79200,0,1,4,34,2,22,3,0
45838.98,2023-08-22 23:00:00,82800,0,1,4,34,2,22,3,0
43586.79,2023-08-23 00:00:00,0,1,0,4,34,3,23,3,0
41933.54,2023-08-23 01:00:00,3600,1,0,4,34,3,23,3,0
40358.95,2023-08-23 02:00:00,7200,1,0,4,34,3,23,3,0
39165.65,2023-08-23 03:00:00,10800,1,0,4,34,3,23,3,0
38493.93,2023-08-23 04:00:00,14400,1,0,4,34,3,23,3,0
37979.91,2023-08-23 05:00:00,18000,1,0,4,34,3,23,3,0
37106.78,2023-08-23 06:00:00,21600,1,0,4,34,3,23,3,0
39128.0,2023-08-23 07:00:00,25200,1,0,4,34,3,23,3,0
45037.15,2023-08-23 08:00:00,28800,1,0,4,34,3,23,3,0
48773.73,2023-08-23 09:00:00,32400,1,0,4,34,3,23,3,1
50661.77,2023-08-23 10:00:00,36000,1,0,4,34,3,23,3,1
